pet_name,pet_species,pet_breed,pet_age_group,pet_color,pet_gender,pet_temperaments,adopter_living,adopter_activity,adopter_experience,adopter_has_kids,adopter_has_pets,adopter_hours_alone,adopter_pref_color,adopter_pref_age,adopter_pref_gender,adopter_desired_tags,color_matched,age_matched,gender_matched,is_dog,is_cat,pet_age_kitten_puppy,pet_age_young,pet_age_adult,pet_age_senior,pet_is_male,pet_is_female,pref_age_kitten_puppy,pref_age_young,pref_age_adult,pref_age_senior,pref_gender_male,pref_gender_female,tag_similarity,living_apartment,living_yard,living_no_yard,activity_relaxed,activity_moderate,activity_high,exp_first_time,exp_experienced,has_kids,has_other_pets,hours_0_3,hours_4_7,hours_8_plus,special_care_cap,pet_special_need,adopter_tag_friendly,adopter_tag_calm,adopter_tag_energetic,adopter_tag_shy,adopter_tag_playful,adopter_tag_independent,adopter_tag_affectionate,adopter_tag_protective,pet_tag_friendly,pet_tag_calm,pet_tag_energetic,pet_tag_shy,pet_tag_playful,pet_tag_independent,pet_tag_affectionate,pet_tag_protective,is_compatible
Astro,dog,Kuvasz Mix,young,White,Male,Friendly; Energetic; Playful,house_with_yard,relaxed,first_time,1,1,8_plus,Orange,young,male,Calm; Shy; Protective,0.0,1.0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Jinx,cat,Siamese,kitten_puppy,Brown,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,0,0,4_7,any,any,any,Protective; Shy,1.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
Domino,dog,Labrador Retriever/Border Collie,kitten_puppy,Black,Female,Friendly; Energetic; Playful; Affectionate,apartment,high,experienced,0,1,4_7,any,young,male,Protective; Calm,1.0,0.4,0.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
Max,dog,Border Terrier/Yorkshire Terrier,adult,White,Male,Friendly; Energetic; Affectionate,house_with_yard,relaxed,experienced,1,0,4_7,Black,any,female,Playful; Shy,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
Shelter Rescue,dog,Border Terrier Mix,young,Orange,Male,Friendly; Energetic; Playful,house_with_yard,relaxed,first_time,0,0,8_plus,Black,any,female,Protective,0.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Shelter Rescue,dog,Labrador Retriever Mix,kitten_puppy,White,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,relaxed,first_time,1,1,8_plus,Black,young,male,Affectionate; Energetic; Independent,0.0,0.4,0.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.57735,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
Lazey,dog,Pharaoh Hound Mix,kitten_puppy,Brown,Female,Friendly; Energetic; Playful,house_with_yard,relaxed,first_time,0,0,4_7,Brown,any,male,Protective,1.0,1.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Ash,dog,Pit Bull Mix,young,White,Female,Friendly; Energetic; Playful,house_no_yard,relaxed,first_time,0,1,4_7,any,kitten_puppy,female,Calm; Friendly,1.0,0.4,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.408248,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
*Nelson,dog,Pit Bull Mix,young,Tabby,Male,Friendly; Energetic; Playful,house_with_yard,high,first_time,0,1,4_7,Orange,senior,female,Shy; Independent; Affectionate,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,0,0,8_plus,Black,any,female,Calm; Protective; Affectionate,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
Shelter Rescue,dog,Pomeranian Mix,adult,Brown,Male,Friendly; Affectionate,house_with_yard,moderate,experienced,0,0,8_plus,Orange,senior,male,Energetic; Protective; Shy,0.0,0.4,1.0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
Shelter Rescue,dog,Boxer Mix,kitten_puppy,Black,Female,Friendly; Energetic; Playful,house_with_yard,high,first_time,1,0,4_7,any,senior,male,Playful; Shy; Affectionate,1.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.333333,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,1,1,4_7,Orange,young,female,Energetic,0.0,0.4,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0.57735,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
*Sabine,dog,Chihuahua Shorthair Mix,kitten_puppy,Orange,Female,Friendly; Calm; Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,0,1,8_plus,Tricolor,any,any,Energetic; Affectionate; Calm,0.0,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.774597,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1
Kent,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,apartment,high,first_time,1,0,8_plus,Tabby,kitten_puppy,female,Independent; Energetic,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.408248,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
*Chompers,dog,Pit Bull Mix,kitten_puppy,White,Male,Friendly; Energetic; Playful,house_with_yard,high,first_time,0,0,8_plus,any,kitten_puppy,female,Shy; Affectionate; Friendly,1.0,1.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.333333,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
*Harry,dog,Labrador Retriever/Doberman Pinsch,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,0,1,4_7,Black,young,male,Shy; Friendly; Energetic,1.0,0.4,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.57735,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
*Polly,dog,Chihuahua Shorthair/Manchester Terrier,adult,Black,Female,Friendly; Calm; Energetic; Affectionate,apartment,relaxed,first_time,0,1,8_plus,Tabby,senior,male,Energetic; Shy; Calm,0.0,0.4,0.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0.57735,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
Cleo,cat,Domestic Longhair Mix,young,White,Female,Calm; Independent; Affectionate,house_with_yard,high,first_time,0,0,0_3,any,any,any,Friendly,1.0,1.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
*Blitz,cat,Domestic Shorthair Mix,kitten_puppy,Black,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,0,0,0_3,any,kitten_puppy,any,Friendly; Protective,1.0,1.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
Pecan,dog,German Shepherd Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful; Protective,house_no_yard,relaxed,first_time,1,1,0_3,Black,young,male,Protective,1.0,0.4,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.5,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1
Shelter Rescue,dog,Chihuahua Shorthair Mix,kitten_puppy,Black,Male,Friendly; Calm; Energetic; Playful; Affectionate,apartment,moderate,first_time,0,1,4_7,White,any,male,Friendly; Protective,0.0,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.316228,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
*Bashful,dog,Pembroke Welsh Corgi/Chinese Sharpei,young,Black,Female,Friendly; Energetic; Playful,apartment,moderate,first_time,1,1,8_plus,Orange,any,male,Energetic; Playful; Protective,0.0,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.666667,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Shelter Rescue,dog,Chihuahua Shorthair/Dachshund,kitten_puppy,White,Male,Friendly; Calm; Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,0,1,4_7,Black,any,any,Protective; Playful,0.0,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.316228,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0
Puddin',cat,Domestic Shorthair Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,1,0,0_3,Orange,any,female,Protective; Friendly; Shy,0.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
*Alfredo,cat,Domestic Shorthair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,apartment,high,first_time,1,1,0_3,White,kitten_puppy,female,Shy; Independent,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
Buddy,dog,Pit Bull Mix,kitten_puppy,Black,Male,Friendly; Energetic; Playful,house_no_yard,relaxed,first_time,1,1,0_3,Brown,any,male,Independent,0.0,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Female,Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,1,1,8_plus,Tricolor,kitten_puppy,any,Playful,0.0,1.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.57735,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
*Lo Mein,cat,Domestic Shorthair Mix,kitten_puppy,White,Female,Energetic; Playful; Affectionate,apartment,moderate,experienced,0,1,0_3,Tricolor,kitten_puppy,female,Affectionate,0.0,1.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.57735,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
Shelter Rescue,dog,Cairn Terrier Mix,young,Brown,Male,Friendly; Energetic; Playful,house_with_yard,moderate,experienced,1,1,8_plus,any,any,male,Playful; Protective,1.0,1.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.408248,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
*Emily,cat,Domestic Shorthair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,0,0,4_7,Tricolor,kitten_puppy,female,Friendly,1.0,1.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Shelter Rescue,cat,Snowshoe Mix,kitten_puppy,White,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,experienced,1,0,0_3,Black,any,female,Independent,0.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
*Wilson,dog,Chihuahua Shorthair Mix,kitten_puppy,White,Male,Friendly; Calm; Energetic; Playful; Affectionate,house_with_yard,moderate,first_time,1,0,4_7,Tricolor,senior,female,Protective; Playful,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.316228,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0
*Chedder,cat,Domestic Longhair Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,apartment,high,experienced,0,0,0_3,any,senior,female,Affectionate; Protective,1.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0.408248,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
Shadow,dog,Flat Coat Retriever Mix,young,Black,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,1,0,8_plus,any,kitten_puppy,any,Friendly; Energetic,1.0,0.4,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.707107,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
Shelter Rescue,dog,Norfolk Terrier Mix,kitten_puppy,Brown,Male,Friendly; Energetic; Playful,house_with_yard,relaxed,first_time,0,0,0_3,Gray,adult,any,Independent; Shy; Friendly,0.0,0.0,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.333333,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
Mojo,dog,Pit Bull/Labrador Retriever,young,White,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,relaxed,experienced,1,1,8_plus,Brown,senior,female,Shy; Energetic,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0.353553,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0
*Mistletoe,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,experienced,0,1,8_plus,Gray,kitten_puppy,female,Affectionate,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.57735,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Bingley,cat,Domestic Shorthair Mix,young,Orange,Male,Calm; Independent; Affectionate,apartment,high,first_time,0,1,4_7,Tricolor,young,any,Independent,0.0,1.0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.57735,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
Daisy,dog,American Bulldog,adult,White,Female,Friendly; Energetic; Affectionate,house_with_yard,relaxed,first_time,1,1,0_3,Tabby,adult,any,Friendly; Affectionate,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.816497,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Male,Energetic; Playful; Affectionate,apartment,high,first_time,1,0,8_plus,Black,kitten_puppy,male,Playful; Energetic; Protective,0.0,1.0,1.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.666667,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1
Kota,dog,Labrador Retriever Mix,kitten_puppy,Black,Female,Friendly; Energetic; Playful; Affectionate,house_no_yard,high,experienced,1,1,0_3,White,adult,male,Friendly; Energetic,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.707107,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
*Murphy,dog,Labrador Retriever Mix,young,Black,Male,Friendly; Energetic; Playful; Affectionate,house_no_yard,moderate,first_time,0,1,4_7,Black,senior,any,Protective; Shy,1.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
*Briana,dog,Pit Bull Mix,young,Black,Female,Friendly; Energetic; Playful,house_no_yard,relaxed,experienced,0,1,0_3,any,any,female,Energetic,1.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.57735,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
*Kai,dog,Pit Bull Mix,young,Tabby,Male,Friendly; Energetic; Playful,apartment,relaxed,first_time,1,1,0_3,Tabby,any,female,Protective; Affectionate,1.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
*Boss,dog,Pembroke Welsh Corgi,adult,Tricolor,Male,Friendly; Affectionate,house_no_yard,high,first_time,1,0,4_7,White,senior,female,Calm; Affectionate; Independent,0.0,0.4,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.408248,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
*Heidi,dog,Pit Bull Mix,young,White,Female,Friendly; Energetic; Playful,apartment,high,experienced,0,1,4_7,Tabby,adult,female,Energetic; Affectionate,0.0,0.4,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.408248,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
Roxie,dog,Pit Bull/Pointer,young,White,Female,Friendly; Energetic; Playful,apartment,moderate,experienced,0,1,8_plus,Tricolor,senior,any,Calm; Friendly; Independent,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.333333,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
Maya,dog,Pit Bull Mix,adult,White,Female,Friendly; Energetic; Affectionate,house_no_yard,high,first_time,0,0,8_plus,Tricolor,young,male,Friendly; Protective; Calm,0.0,0.4,0.0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.333333,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
Fancy,dog,Labrador Retriever Mix,young,Black,Female,Friendly; Energetic; Playful; Affectionate,house_with_yard,moderate,experienced,0,0,0_3,Black,any,any,Shy; Energetic; Playful,1.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.57735,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1
Brandy,dog,Great Dane,adult,White,Female,Friendly; Affectionate,house_with_yard,high,experienced,0,0,4_7,Orange,senior,female,Energetic,0.0,0.4,1.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Smokey,cat,Domestic Shorthair Mix,adult,Gray,Male,Calm; Independent; Affectionate,apartment,moderate,first_time,1,0,8_plus,Tabby,any,any,Independent; Shy,0.0,1.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.408248,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1
Rose,cat,Domestic Shorthair Mix,kitten_puppy,Tabby,Female,Energetic; Playful; Affectionate,house_with_yard,relaxed,first_time,0,0,0_3,Gray,adult,male,Shy; Affectionate,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0.408248,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
Shelter Rescue,cat,Domestic Shorthair Mix,kitten_puppy,Gray,Female,Energetic; Playful; Affectionate,apartment,moderate,first_time,0,0,0_3,any,kitten_puppy,male,Affectionate; Energetic,1.0,1.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0.816497,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
Shelter Rescue,dog,Chihuahua Shorthair Mix,adult,Black,Female,Friendly; Calm; Affectionate,house_no_yard,relaxed,experienced,0,0,8_plus,Tricolor,kitten_puppy,any,Friendly; Shy; Affectionate,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.666667,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
Shelter Rescue,dog,Pit Bull,kitten_puppy,Black,Female,Friendly; Energetic; Playful,apartment,moderate,first_time,0,0,4_7,any,adult,male,Affectionate; Energetic,1.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.408248,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
*Milicent,cat,Domestic Medium Hair Mix,kitten_puppy,White,Female,Energetic; Playful; Affectionate,house_no_yard,relaxed,first_time,0,0,0_3,Orange,young,any,Affectionate; Friendly; Calm,0.0,0.4,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.333333,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Lil Man,dog,Chihuahua Shorthair Mix,kitten_puppy,Black,Male,Friendly; Calm; Energetic; Playful; Affectionate,apartment,relaxed,experienced,0,1,4_7,any,senior,female,Affectionate; Protective,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.316228,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0
*Benny,dog,American Bulldog,adult,White,Male,Friendly; Energetic; Affectionate,house_with_yard,relaxed,first_time,0,0,0_3,Brown,adult,female,Friendly; Shy; Calm,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.333333,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
*Luke,cat,Domestic Shorthair Mix,kitten_puppy,Black,Male,Energetic; Playful; Affectionate,apartment,moderate,experienced,1,0,4_7,Tabby,adult,any,Calm; Independent; Playful,0.0,0.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.333333,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
*Casey,dog,German Shepherd Mix,kitten_puppy,Black,Female,Friendly; Energetic; Playful; Protective,house_with_yard,high,experienced,0,1,4_7,any,kitten_puppy,any,Calm; Affectionate; Energetic,1.0,1.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.288675,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
*Squirt,cat,Manx Mix,kitten_puppy,Orange,Male,Energetic; Playful; Affectionate,apartment,moderate,first_time,1,0,0_3,Black,any,female,Protective,0.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Meeko,dog,Siberian Husky Mix,adult,White,Male,Friendly; Energetic; Affectionate,apartment,high,experienced,1,0,8_plus,any,adult,male,Protective; Shy; Affectionate,1.0,1.0,1.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.333333,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1
Hera,cat,Domestic Shorthair Mix,kitten_puppy,Tricolor,Female,Energetic; Playful; Affectionate,apartment,moderate,experienced,0,1,0_3,any,any,female,Independent,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
Claire,cat,Domestic Shorthair Mix,kitten_puppy,Black,Female,Energetic; Playful; Affectionate,house_no_yard,moderate,experienced,0,0,4_7,Tabby,any,male,Friendly; Shy,0.0,1.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
Stella,dog,Pit Bull Mix,young,White,Female,Friendly; Energetic; Playful,house_no_yard,relaxed,first_time,0,1,0_3,any,any,female,Calm; Protective; Independent,1.0,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
*Maxwell,cat,Domestic Shorthair Mix,kitten_puppy,Black,Male,Energetic; Playful; Affectionate,house_with_yard,moderate,experienced,1,0,4_7,Brown,young,female,Energetic,0.0,0.4,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.57735,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
